CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
635,France,Female,72,4,74812.84,1,0,1,27448.33,-1
642,France,Female,40,7,0.0,2,1,0,183963.34,-1
785,Spain,Female,54,1,0.0,2,1,0,45113.92,1
628,Germany,Female,28,3,153538.13,2,1,0,110776.01,-1
499,France,Female,38,9,0.0,2,0,1,183042.2,-1
567,Spain,Male,34,10,0.0,2,0,1,161571.79,-1
449,Spain,Male,32,0,155619.36,1,1,1,166692.03,-1
701,Spain,Male,35,10,159693.9,2,1,1,71173.64,-1
613,Spain,Male,37,3,171653.17,1,0,1,5353.12,-1
683,Germany,Female,39,2,47685.47,2,1,1,86019.48,-1
581,France,Male,35,4,0.0,2,0,1,86383.82,-1
620,France,Male,61,5,0.0,1,0,0,31641.52,1
561,Spain,Male,28,6,123692.0,1,1,1,70548.96,-1
558,Germany,Male,26,1,148853.29,2,1,1,24411.02,-1
642,France,Male,35,2,133161.95,1,0,1,122254.86,-1
805,Germany,Male,24,6,143221.35,2,1,0,186035.72,-1
687,France,Male,35,9,0.0,2,0,1,73133.82,-1
695,Spain,Male,56,1,0.0,3,1,0,187734.49,1
562,France,Male,33,6,0.0,2,1,0,111590.35,-1
613,Germany,Male,38,9,126265.88,2,0,0,15859.95,-1
589,France,Male,37,5,0.0,1,1,0,61324.87,-1
593,Spain,Male,31,8,112713.34,1,1,1,176868.89,-1
714,France,Male,34,5,141173.03,1,0,1,98896.06,-1
588,Spain,Female,35,7,0.0,2,1,1,108739.15,-1
679,Spain,Male,39,6,0.0,2,1,0,12266.06,-1
730,Spain,Male,38,5,118866.36,1,1,1,163317.5,-1
833,France,Male,47,2,0.0,2,1,1,182247.77,-1
586,Spain,Female,33,7,0.0,2,1,1,168261.4,-1
567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1
637,Germany,Male,30,1,122185.53,1,1,0,102566.46,1
711,France,Male,38,4,123345.85,1,1,0,141827.83,-1
828,France,Male,30,4,73070.18,2,0,0,161671.15,-1
500,Spain,Male,38,7,0.0,2,0,0,192013.23,-1
807,France,Male,47,1,95120.59,1,0,0,127875.1,-1
850,France,Male,40,8,102800.65,1,1,0,60811.56,-1
782,France,Female,70,7,97072.42,1,0,1,131177.22,-1
629,Spain,Male,31,6,132876.55,1,1,1,130862.11,-1
582,Spain,Male,33,6,0.0,2,0,1,72970.93,-1
468,France,Male,22,2,0.0,2,1,0,28123.99,-1
670,France,Male,36,3,0.0,1,1,0,140754.19,1
805,France,Male,39,2,0.0,1,0,0,166650.32,-1
720,France,Male,26,10,51962.91,2,1,0,45507.24,-1
781,Spain,Female,29,6,98759.89,1,0,0,112202.64,-1
592,Germany,Male,33,2,156570.86,1,1,1,37140.2,-1
542,France,Female,42,1,0.0,1,1,1,178256.58,1
532,France,Male,42,1,159024.71,1,1,0,100982.93,1
520,France,Female,39,1,73493.17,1,0,1,109626.13,1
759,France,Female,45,8,0.0,2,1,1,99251.24,-1
473,France,Female,35,6,69617.36,1,1,0,143345.69,-1
639,Spain,Female,35,5,136526.26,2,1,0,59653.03,-1
705,France,Male,25,3,113736.27,1,0,1,196864.61,-1
530,France,Male,52,1,106723.28,1,0,0,109960.4,1
516,Germany,Female,33,10,138847.9,1,1,1,127256.7,-1
850,France,Female,40,0,0.0,2,1,0,1099.95,-1
746,Germany,Female,33,2,107868.14,2,1,1,146192.4,-1
622,Germany,Male,33,3,96926.12,2,1,0,48553.77,-1
743,France,Male,30,7,77599.23,1,0,0,144407.1,-1
732,Germany,Male,38,5,178787.54,1,1,1,195760.53,-1
850,France,Male,81,5,0.0,2,1,1,44827.47,-1
850,Germany,Female,34,3,129668.43,2,1,1,88743.99,-1
686,France,Male,34,6,146178.13,2,1,1,88837.11,-1
556,France,Female,40,8,0.0,2,1,0,62112.7,-1
673,France,Male,37,4,0.0,2,0,0,163563.07,-1
809,France,Female,38,2,154763.21,2,1,1,174800.31,-1
634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1
630,France,Male,37,6,0.0,2,1,1,82647.65,-1
564,Germany,Female,30,0,100954.88,2,0,0,134175.15,-1
625,France,Female,51,4,124620.01,2,1,0,92243.94,1
677,Spain,Female,34,4,0.0,2,1,1,6175.53,-1
583,France,Male,40,9,112701.04,1,0,0,29213.63,-1
592,Spain,Male,45,8,84692.5,1,0,1,67214.02,-1
637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1
850,France,Male,30,6,86449.39,1,1,1,188809.23,-1
633,Spain,Male,42,10,0.0,1,0,1,79408.17,-1
751,Germany,Male,36,5,73194.99,1,1,1,89222.66,-1
592,Germany,Male,31,7,124593.23,1,1,0,86079.67,-1
716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1
641,Germany,Male,42,3,121765.37,2,1,1,166516.84,-1
849,France,Male,35,4,110837.73,1,0,0,126419.8,-1
647,Spain,Male,47,10,99835.17,1,0,1,89103.05,-1
608,Germany,Female,30,2,91057.37,2,1,0,132973.17,-1
555,France,Female,26,7,0.0,2,1,0,93122.41,-1
497,Spain,Male,27,7,149400.27,1,0,0,167522.19,-1
599,Germany,Male,38,9,89111.63,1,0,0,157239.6,-1
545,Germany,Male,33,1,132527.9,2,0,1,107429.71,-1
774,France,Female,36,9,114997.42,1,1,0,75304.09,-1
464,France,Male,46,6,161798.53,1,1,0,182944.47,-1
696,Germany,Female,27,2,96129.32,2,1,1,5983.7,-1
667,Spain,Male,45,3,0.0,2,0,0,163655.01,-1
812,France,Male,32,5,133050.97,2,1,0,89385.92,-1
516,France,Male,51,8,120124.35,2,0,1,168773.54,-1
645,France,Male,39,8,0.0,2,0,0,96864.36,-1
664,Spain,Male,32,5,133705.74,1,0,0,134455.84,-1
427,Spain,Female,39,9,0.0,2,1,0,28368.37,-1
685,France,Female,40,7,0.0,2,1,0,103898.59,-1
585,France,Female,33,4,152805.05,1,1,0,63239.65,-1
519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1
708,France,Female,67,1,0.0,2,0,1,3837.08,-1
717,France,Female,22,5,112465.06,1,1,1,92977.75,-1
465,Germany,Male,24,6,156007.09,1,1,0,191368.37,-1
829,Germany,Male,28,3,132405.52,3,1,0,104889.2,1
826,France,Male,26,5,142662.68,1,0,0,60285.3,-1
747,Germany,Male,36,8,102603.3,2,1,1,180693.61,-1
707,Spain,Male,32,9,0.0,2,1,0,126475.79,-1
590,Spain,Male,37,1,0.0,2,0,0,133535.99,-1
603,Spain,Male,57,6,105000.85,2,1,1,87412.24,1
615,France,Male,45,5,0.0,2,1,1,164886.64,-1
634,France,Female,36,1,69518.95,1,1,0,116238.39,-1
716,Germany,Male,41,8,126145.54,2,1,1,138051.19,-1
647,France,Male,41,4,138937.35,1,1,1,101617.64,1
591,Germany,Female,44,10,113581.98,1,1,0,1985.41,-1
574,France,Male,34,1,112572.39,1,0,0,165626.6,-1
467,Germany,Male,51,10,114514.71,2,1,0,177784.68,1
701,France,Female,35,2,0.0,2,1,1,65765.22,-1
747,France,Female,34,10,0.0,2,1,1,50759.8,-1
650,France,Male,32,2,84906.45,1,1,0,163216.48,-1
731,Spain,Female,39,2,126816.18,1,1,1,74850.93,-1
638,Germany,Female,26,1,105249.76,2,1,1,23491.09,-1
569,Spain,Male,41,2,0.0,2,1,0,134272.57,-1
459,Germany,Male,50,5,109387.9,1,1,0,155721.15,-1
632,Germany,Male,23,3,122478.51,1,1,0,147230.77,1
683,France,Female,73,8,137732.23,2,1,1,133210.44,-1
850,France,Female,46,2,157866.77,1,1,1,18986.12,-1
512,France,Female,41,6,0.0,1,1,1,100507.81,-1
616,France,Female,31,3,136789.14,1,1,0,59346.4,1
664,France,Male,36,1,0.0,2,1,1,95372.64,-1
694,France,Male,30,10,144684.03,1,1,1,31805.49,-1
655,France,Male,24,9,107065.31,1,1,1,51959.82,-1
607,France,Female,33,8,91301.72,1,0,1,130824.57,-1
684,Spain,Male,39,4,207034.96,2,0,0,157694.76,1
763,Spain,Male,37,8,0.0,2,1,1,933.38,-1
671,Spain,Male,50,8,0.0,1,0,1,2560.11,-1
592,Spain,Male,38,3,0.0,1,1,1,12905.89,1
666,Spain,Female,36,6,0.0,2,1,0,176692.87,-1
667,France,Male,34,5,0.0,2,1,1,102908.63,-1
850,Spain,Male,36,6,0.0,2,0,1,41291.05,-1
622,Spain,Male,42,9,0.0,2,1,0,119127.06,-1
577,France,Female,30,8,92472.1,2,0,1,126434.61,-1
555,Spain,Male,21,1,0.0,2,0,0,103901.35,-1
547,France,Male,62,10,127738.75,2,1,1,85153.0,-1
613,Germany,Female,50,5,101242.98,2,1,0,12493.61,-1
672,France,Female,43,4,92599.55,2,1,1,167336.78,-1
624,Spain,Female,36,10,0.0,2,0,1,186180.42,-1
698,Spain,Female,50,1,0.0,4,1,0,88566.9,1
606,France,Male,37,6,82373.94,1,0,0,172526.9,1
720,Spain,Male,31,4,141356.47,1,0,0,137985.69,-1
835,France,Male,23,9,0.0,1,1,0,19793.73,1
771,Spain,Female,47,3,72664.0,2,1,1,107874.39,-1
811,France,Female,47,3,123365.34,2,0,0,171995.34,-1
734,Germany,Male,33,5,121898.58,1,1,0,61829.89,-1
548,Spain,Male,33,6,0.0,1,1,1,31728.35,-1
652,France,Female,31,3,103696.97,3,0,0,155221.05,1
707,France,Male,33,2,0.0,2,0,0,130866.95,-1
605,Germany,Female,56,1,74129.18,2,1,1,62199.78,1
623,France,Female,34,9,0.0,1,1,0,24255.21,-1
686,Germany,Male,29,3,185379.02,1,1,0,64679.07,-1
525,Germany,Female,47,1,118087.68,1,1,0,88120.78,1
657,Spain,Male,41,8,109402.13,1,1,1,66463.62,-1
730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1
816,Germany,Female,34,2,108410.87,2,1,0,102908.91,-1
484,France,Female,50,2,90408.16,2,0,0,48170.57,-1
728,France,Female,34,6,90425.15,2,1,1,11597.69,-1
730,Spain,Female,39,6,140094.59,1,1,0,172450.04,1
477,Spain,Male,31,9,0.0,2,0,1,184061.17,-1
663,Germany,Female,46,6,95439.4,1,1,1,21038.58,1
549,Germany,Male,34,6,204017.4,2,1,0,109538.35,-1
714,Spain,Male,29,9,0.0,2,1,0,129192.55,-1
430,Germany,Male,49,3,137115.16,1,1,0,146516.86,1
504,Germany,Male,43,5,134740.19,2,1,0,181430.91,-1
530,France,Female,29,5,0.0,2,0,0,121451.21,-1
619,Germany,Male,29,4,98955.87,1,0,1,131712.51,-1
617,Germany,Male,44,9,49157.09,2,1,0,53294.17,-1
791,Germany,Male,31,1,130240.33,1,0,0,96546.55,-1
609,France,Male,48,1,108019.27,3,1,1,184524.65,1
780,Germany,Male,51,4,126725.25,1,1,0,195259.31,1
777,Germany,Female,34,5,96693.66,1,1,1,172618.52,-1
817,Germany,Female,27,7,129810.6,1,1,1,59259.44,-1
850,France,Male,58,8,156652.13,1,0,0,25899.21,1
732,France,Female,36,9,0.0,1,0,0,3749.0,1
693,France,Male,40,4,130661.96,1,1,1,101918.96,-1
576,France,Female,50,8,0.0,2,1,1,57802.62,-1
643,France,Male,37,6,0.0,2,0,0,142454.77,-1
757,France,Male,47,3,130747.1,1,1,0,143829.54,-1
569,Germany,Male,30,6,106629.49,1,0,1,44114.88,-1
772,Spain,Male,36,3,112029.83,1,1,1,186948.35,-1
576,Germany,Male,29,7,130575.26,1,0,1,173629.78,-1
608,Germany,Male,28,4,96679.71,1,1,1,49133.45,-1
794,France,Male,33,0,0.0,2,0,0,178122.71,-1
593,France,Male,50,6,171740.69,1,0,0,20893.61,-1
597,Spain,Male,38,1,0.0,2,1,0,41303.29,-1
541,Germany,Female,39,9,100116.67,1,1,1,199808.1,1
692,Germany,Male,24,2,120596.93,1,0,1,180490.53,-1
697,France,Female,48,1,0.0,2,1,1,87400.53,-1
768,France,Male,29,2,95984.69,2,1,1,73686.75,-1
802,France,Male,38,1,142557.11,1,1,1,172497.73,-1
584,France,Male,47,5,0.0,2,1,0,89286.29,-1
614,Spain,Male,66,2,0.0,2,0,1,180082.7,-1
850,Germany,Female,36,6,143644.16,1,1,0,22102.25,1
671,France,Female,38,6,132129.72,1,0,1,76068.95,-1
626,France,Female,52,0,0.0,2,1,0,32159.46,1
770,France,Female,68,2,183555.24,1,0,0,159557.28,1
633,France,Male,38,2,91902.56,2,1,1,107673.35,-1
663,France,Male,40,6,156218.19,1,0,1,33607.72,-1
581,Germany,Female,43,5,93259.57,3,1,0,141035.65,1
561,Germany,Female,45,2,168085.38,2,0,1,115719.08,-1
479,Germany,Male,51,1,107714.74,3,1,0,86128.21,1
769,France,Female,31,6,117852.26,2,1,0,147668.64,-1
659,Spain,Male,60,2,0.0,1,1,0,177480.45,1
590,Spain,Female,51,10,84474.62,2,1,1,190937.09,-1
560,France,Male,50,3,0.0,2,1,0,84531.79,-1
437,Germany,Male,35,6,126803.34,2,1,1,161133.4,-1
661,France,Female,34,0,0.0,2,1,0,185555.63,-1
677,Germany,Female,36,10,68806.84,1,1,0,33075.24,-1
560,France,Female,31,3,115141.18,1,1,0,39806.75,-1
578,France,Female,35,2,0.0,2,0,1,26389.92,-1
421,Spain,Male,34,6,90723.36,1,1,1,12162.76,-1
492,Germany,Female,49,2,151249.45,2,1,1,167237.94,-1
545,France,Female,32,6,0.0,2,1,1,52067.37,-1
640,Germany,Female,43,9,94752.49,1,1,0,184006.36,1
624,Spain,Female,34,6,0.0,1,1,0,582.59,1
577,Spain,Male,28,7,0.0,1,1,0,143274.41,-1
704,France,Male,31,5,132084.66,3,1,1,54474.48,1
523,France,Male,45,5,0.0,2,1,1,121428.2,-1
793,France,Male,35,2,0.0,2,1,1,79704.12,-1
564,France,Female,53,2,45472.28,1,1,1,41055.71,1
711,France,Male,33,1,0.0,1,0,0,41590.4,-1
791,Germany,Female,33,10,130229.71,2,0,0,54019.93,1
629,Germany,Female,38,9,123948.85,1,1,0,76053.07,-1
729,Germany,Male,39,6,127415.85,1,1,1,184977.2,1
651,Germany,Male,35,8,110067.71,1,1,0,127678.95,1
695,Spain,Male,39,4,65521.2,1,1,1,1243.97,-1
847,Spain,Male,31,5,0.0,2,1,1,76326.67,-1
704,France,Male,47,5,0.0,2,1,1,145338.61,-1
613,Germany,Male,33,3,155736.42,2,1,1,57751.21,-1
692,Spain,Female,29,4,0.0,2,0,0,138880.24,-1
720,France,Female,34,3,118307.57,2,1,1,136120.29,-1
577,France,Male,41,6,0.0,1,1,1,167621.18,-1
710,Germany,Female,24,7,103099.17,2,1,0,173276.62,-1
716,France,Female,38,1,0.0,2,1,1,99661.46,-1
410,France,Male,33,6,125789.69,1,0,0,66333.56,1
584,Germany,Female,36,4,109646.83,1,1,1,70240.79,-1
792,France,Male,30,1,127187.86,1,1,1,113553.42,-1
605,France,Female,36,6,0.0,1,0,1,690.84,-1
486,Spain,Male,24,1,0.0,1,1,0,98802.76,-1
615,France,Male,41,4,130385.82,1,0,1,130661.95,-1
676,France,Male,23,1,107787.47,1,0,1,116378.82,-1
571,France,Male,34,1,99325.04,2,0,1,186052.15,-1
850,France,Female,37,9,0.0,1,0,0,100101.06,-1
717,France,Male,48,7,123764.95,1,1,1,169952.82,-1
642,Germany,Female,39,8,128264.03,1,1,0,61792.76,1
780,Spain,Male,47,7,86006.21,1,1,1,37973.13,-1
492,Germany,Female,38,8,57068.43,2,1,0,188974.81,-1
760,Germany,Male,29,5,103607.24,2,0,1,86334.64,-1
500,Spain,Male,40,1,99004.24,1,1,1,152845.99,-1
654,Spain,Female,36,2,0.0,2,1,1,146652.11,-1
606,Spain,Female,25,3,147386.72,3,1,0,45482.04,1
367,Spain,Male,42,6,93608.28,1,1,0,168816.73,1
799,Spain,Male,38,2,0.0,2,1,1,59297.34,-1
434,Germany,Male,71,9,119496.87,1,1,0,125848.88,-1
719,Spain,Female,32,7,0.0,1,0,0,76264.27,-1
641,France,Female,37,2,0.0,2,1,0,3939.87,-1
461,Spain,Female,25,6,0.0,2,1,1,15306.29,-1
790,Germany,Female,25,5,152885.77,1,1,0,58214.79,-1
588,France,Male,31,4,99607.37,2,0,1,35877.03,-1
621,France,Male,27,4,137003.68,1,1,0,21254.06,-1
768,Germany,Male,48,3,122831.58,1,1,1,24533.89,1
681,Spain,Male,38,2,99811.44,2,1,0,23531.5,-1
606,Spain,Male,37,8,154712.58,2,1,0,89099.18,-1
542,Spain,Male,37,8,0.0,1,1,1,807.06,-1
713,Germany,Female,24,7,147687.24,1,1,1,121592.5,-1
597,Spain,Female,33,2,0.0,2,1,1,4700.66,-1
635,France,Male,27,3,127009.83,1,1,0,161909.95,-1
599,Germany,Male,61,1,124737.96,1,0,1,90389.61,1
496,Spain,Female,44,0,179356.28,2,1,0,2919.21,1
759,Spain,Male,31,8,0.0,2,1,1,99086.74,-1
757,Germany,Male,31,1,127320.36,3,1,0,163170.32,-1
564,Spain,Male,31,0,125175.58,1,1,1,72757.33,-1
561,France,Female,22,6,186788.96,2,1,0,73286.8,-1
702,France,Male,40,3,148556.74,1,0,1,146056.29,-1
678,Germany,Female,40,8,128644.46,1,0,0,167673.37,-1
707,France,Female,46,7,127476.73,2,1,1,146011.55,-1
610,France,Female,27,9,159561.93,1,0,1,103381.47,-1
744,France,Male,42,1,112419.92,1,1,1,83022.92,-1
598,France,Male,28,8,129991.76,2,0,1,46041.08,-1
562,Spain,Male,36,5,0.0,1,0,1,182843.24,-1
621,Spain,Female,59,2,0.0,2,1,1,171364.18,-1
659,France,Female,50,3,0.0,1,1,0,183399.12,1
722,Germany,Female,40,6,89175.06,2,0,1,152883.95,-1
606,France,Female,39,3,0.0,2,1,0,50560.45,1
603,Spain,Female,39,5,162390.52,2,1,0,54702.66,-1
506,Germany,Female,59,3,190353.08,1,1,0,78365.75,-1
715,France,Male,21,8,0.0,2,1,0,68666.63,-1
690,France,Male,47,2,0.0,2,1,0,151375.73,-1
644,France,Female,40,10,139180.97,1,1,1,19959.67,-1
589,France,Male,36,8,114435.47,1,1,0,26955.72,-1
592,France,Female,66,5,149950.19,1,1,1,76267.59,-1
632,France,Male,42,4,126115.6,1,1,0,100998.5,-1
577,Germany,Female,59,7,111396.97,1,0,1,191070.01,-1
588,France,Male,30,3,115007.08,1,0,0,176858.5,-1
617,France,Male,54,6,102141.9,1,1,1,45325.26,-1
668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1
810,France,Male,32,9,120879.73,2,0,1,78896.59,-1
767,Spain,Male,47,5,0.0,1,1,0,121964.46,1
718,Spain,Female,49,10,82321.88,1,0,1,11144.4,-1
589,Spain,Female,27,4,0.0,2,1,0,144181.48,-1
778,Spain,Male,33,5,116474.28,2,1,1,32757.55,-1
724,France,Female,34,3,132352.69,1,1,0,80320.3,-1
477,Germany,Female,39,4,182491.57,1,1,0,185830.72,-1
580,France,Male,34,6,0.0,2,1,1,160095.31,-1
566,Spain,Male,63,2,120787.18,2,1,1,52198.84,-1
711,France,Female,29,3,130181.47,2,1,0,31811.44,-1
706,Germany,Male,32,5,88348.43,2,1,1,104181.78,-1
703,Spain,Male,31,6,0.0,2,1,1,67667.19,-1
679,Germany,Male,39,2,146186.28,2,1,1,193974.47,-1
603,France,Male,32,7,0.0,1,1,0,198055.94,1
598,Spain,Male,34,0,104488.17,1,0,1,43249.67,-1
836,Germany,Female,32,4,109196.67,2,1,0,55218.02,-1
687,France,Female,61,7,80538.56,1,1,0,131305.37,1
704,Germany,Male,41,4,109026.8,2,1,1,43117.1,-1
605,Germany,Male,75,2,61319.63,1,0,1,186655.11,-1
516,France,Female,40,9,0.0,2,0,1,33266.29,-1
572,France,Female,39,2,0.0,2,1,1,555.28,-1
557,France,Male,42,6,177822.03,1,1,0,150944.31,1
443,Germany,Male,59,4,110939.3,1,1,0,72846.58,1
604,Germany,Male,25,7,165413.43,1,1,1,35279.74,-1
483,France,Male,27,1,77805.66,1,1,1,2101.89,-1
702,France,Male,50,3,0.0,2,0,0,94949.84,-1
670,Spain,Female,57,3,175575.95,2,1,0,99061.75,1
804,Spain,Female,38,3,124197.22,1,1,0,74692.06,-1
850,France,Female,30,3,0.0,2,1,0,116692.8,-1
554,France,Female,39,10,160132.75,1,1,0,32824.15,-1
588,Germany,Female,37,7,70258.88,2,1,0,139607.61,-1
758,Germany,Male,32,4,162657.64,2,1,1,115525.13,-1
787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1
582,Spain,Male,25,9,148042.97,2,1,0,52341.15,-1
633,Spain,Female,33,4,92855.02,1,1,1,159813.18,-1
766,Germany,Male,47,9,129289.98,1,1,0,169935.46,1
564,Spain,Male,37,9,100252.18,1,1,1,146033.52,-1
602,Spain,Male,37,3,107592.89,2,0,1,153122.73,-1
649,France,Male,39,3,113096.41,1,1,1,60335.24,-1
679,Spain,Female,40,7,0.0,2,1,1,163757.29,-1
639,Spain,Male,34,7,149940.04,2,0,0,156648.81,-1
790,Germany,Male,50,8,121438.58,1,1,1,176471.78,1
565,France,Male,32,9,0.0,2,1,0,5388.3,-1
478,France,Female,50,2,0.0,1,0,1,93332.64,1
825,France,Male,29,3,148874.01,2,0,1,71192.82,-1
528,Spain,Female,32,0,68138.37,1,1,1,170309.19,-1
577,Spain,Male,35,5,110080.3,1,1,1,109794.31,-1
663,France,Male,24,7,0.0,2,1,1,166310.82,-1
505,Germany,Female,25,5,114268.85,2,1,1,126728.27,-1
633,Germany,Male,29,6,117412.35,1,0,0,30338.94,-1
586,France,Female,38,6,0.0,2,1,1,37935.83,-1
850,France,Female,35,9,0.0,2,0,0,25329.48,-1
629,Germany,Female,37,1,35549.81,2,0,0,49676.33,-1
744,France,Male,56,9,0.0,2,1,1,169498.61,-1
750,France,Male,36,7,136492.92,3,1,1,26500.29,1
637,Germany,Male,28,3,123675.69,1,1,1,166458.41,-1
575,France,Female,40,1,139532.34,1,1,0,181294.39,-1
671,Spain,Male,58,1,178713.98,1,1,1,21768.21,-1
571,France,Male,40,5,0.0,2,0,0,72849.29,-1
590,France,Male,41,1,89086.31,1,1,0,24499.97,-1
619,Spain,Male,38,3,96143.47,1,0,0,98994.92,-1
640,Germany,Female,30,5,32197.64,1,0,1,141446.01,-1
670,France,Male,38,7,0.0,2,1,1,77864.41,-1
737,France,Female,33,4,0.0,2,1,0,115115.32,-1
555,Spain,Male,32,10,0.0,2,0,1,168605.96,-1
742,France,Male,33,6,0.0,2,0,0,38550.4,-1
618,Germany,Female,40,0,140306.38,1,1,0,160618.61,1
560,France,Female,35,1,0.0,2,1,0,3701.63,-1
654,France,Male,38,8,0.0,2,1,0,88659.44,-1
787,Germany,Female,42,2,74483.97,2,0,1,44273.91,-1
611,France,Female,53,7,0.0,2,0,1,156495.39,1
559,Spain,Male,34,0,0.0,1,1,0,182988.94,-1
481,France,Male,37,8,152303.66,2,1,1,175082.2,-1
753,Germany,Male,32,5,159904.79,1,1,0,148811.14,-1
675,France,Male,32,1,0.0,3,1,0,85901.09,-1
748,Germany,Female,31,1,99557.94,1,1,0,199255.32,-1
610,Spain,Female,46,5,116886.59,1,0,0,107973.44,-1
580,Spain,Male,32,9,142188.2,2,0,1,128028.6,-1
624,Germany,Female,40,3,149961.99,2,1,0,104610.86,-1
709,France,Female,36,8,0.0,2,1,1,69676.55,-1
605,France,Female,34,2,0.0,1,0,0,35982.42,-1
706,Spain,Male,53,7,0.0,2,0,1,117939.17,-1
567,Spain,Male,40,8,28649.64,1,1,1,95140.62,-1
747,France,Female,21,4,81025.6,2,1,0,167682.57,-1
664,France,Male,57,1,0.0,2,1,1,56562.57,-1
711,France,Female,39,3,152462.79,1,1,0,90305.97,-1
609,France,Male,25,10,0.0,1,0,1,109895.16,-1
632,Spain,Male,28,7,155519.59,1,1,0,1843.24,-1
725,France,Female,36,1,118851.05,1,1,1,102747.02,-1
850,France,Female,34,9,92899.27,2,1,0,97465.89,-1
682,France,Male,40,4,0.0,1,0,1,105352.55,-1
797,France,Male,37,4,75263.7,1,1,0,85801.77,-1
668,Spain,Male,38,1,147904.31,1,1,1,69370.05,-1
783,Germany,Female,41,5,106640.5,1,1,0,176945.96,-1
766,Germany,Female,28,4,90696.78,1,0,1,21597.2,-1
704,Spain,Female,36,2,175509.8,2,1,0,152039.67,-1
722,France,Male,40,6,0.0,2,1,1,111893.09,-1
692,France,Female,34,7,0.0,2,1,0,195074.62,-1
584,France,Female,35,2,114321.28,2,0,0,15959.01,-1
644,Germany,Female,51,4,95560.04,1,0,0,72628.84,1
598,Germany,Female,50,5,88379.81,3,0,1,64157.24,1
733,Germany,Male,48,7,85915.52,1,1,1,23860.5,-1
615,Germany,Male,58,3,72309.3,1,1,1,85687.09,1
850,France,Female,39,2,0.0,2,1,0,179451.42,-1
521,France,Male,43,8,0.0,1,1,1,93180.09,-1
675,France,Male,69,1,0.0,2,1,0,157097.09,-1
746,France,Male,58,3,0.0,3,1,1,80344.96,1
770,France,Female,33,4,0.0,1,1,0,26080.54,1
618,France,Male,30,3,133844.22,1,1,1,31406.93,-1
556,France,Male,36,7,154872.08,2,1,1,32044.64,-1
749,France,Female,27,9,0.0,2,1,0,132734.87,-1
702,Spain,Male,43,6,116121.67,1,1,0,61602.42,-1
555,Germany,Male,42,6,107104.5,1,1,1,41304.44,1
587,France,Male,47,6,71026.77,1,1,0,57962.41,-1
639,France,Male,38,3,0.0,1,1,0,42862.82,-1
643,France,Male,33,4,0.0,2,1,1,152992.04,-1
600,France,Female,41,1,0.0,2,1,1,91193.65,-1
651,France,Male,53,7,0.0,2,1,1,130132.41,-1
666,France,Female,27,4,0.0,2,0,0,88751.45,-1
520,France,Female,39,6,145644.05,1,0,0,104118.93,-1
650,Spain,Female,50,7,129667.77,1,0,0,42028.16,-1
564,Germany,Male,33,3,109341.87,1,1,0,75632.78,-1
586,France,Male,64,1,0.0,2,1,1,53710.23,-1
617,France,Female,35,5,0.0,2,0,1,13066.3,-1
712,Spain,Female,30,6,0.0,2,1,0,152417.97,-1
654,France,Male,55,3,87485.67,1,1,1,3299.01,-1
605,France,Male,27,9,0.0,2,1,0,198091.81,-1
491,France,Female,36,0,53369.13,1,1,1,103934.12,-1
707,France,Female,35,9,0.0,2,1,1,70403.65,-1
638,Spain,Male,34,5,146679.77,1,1,0,102179.86,-1
683,France,Male,43,2,112499.42,2,1,0,30375.18,-1
815,Spain,Female,38,2,48387.0,1,1,0,184796.84,-1
645,Spain,Male,38,1,68079.8,1,0,1,166264.89,-1
645,Germany,Male,49,4,160133.88,1,0,1,88391.97,-1
683,France,Male,30,4,66190.33,1,1,1,115186.97,-1
705,France,Female,37,10,0.0,2,1,1,13935.53,1
647,France,Male,35,4,123761.68,1,1,0,83910.4,-1
786,Germany,Female,33,0,122325.58,1,0,0,34712.34,1
534,France,Male,41,9,0.0,2,1,0,13871.34,-1
602,Spain,Female,42,1,138912.17,1,1,1,139494.75,-1
695,France,Female,42,0,0.0,2,0,1,140724.64,-1
553,Germany,Female,25,7,128524.19,2,1,0,20682.46,-1
516,Spain,Female,31,3,0.0,2,1,0,124202.26,-1
655,France,Female,34,3,0.0,2,1,0,159638.77,-1
849,Germany,Female,49,9,132934.89,1,1,0,171056.65,1
520,Germany,Male,43,3,150805.17,3,0,1,25333.03,1
568,Spain,Female,46,3,0.0,2,1,1,29372.62,-1
695,Spain,Male,32,9,0.0,3,0,1,38533.79,-1
807,Spain,Female,28,7,165969.26,3,1,0,156122.13,1
642,Germany,Female,36,2,124495.98,3,1,1,57904.22,1
703,Germany,Male,39,1,141559.5,1,1,1,31257.1,1
556,France,Male,38,2,114756.14,1,1,0,193214.05,-1
585,France,Female,30,6,0.0,2,1,1,137757.69,-1
587,Germany,Female,49,7,155393.98,2,1,0,13308.2,1
524,Spain,Female,32,6,0.0,1,1,1,132861.9,1
